CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Monetary,Frequency,R_Score,F_Score,M_Score,RFM_Score,Segment,Age_Group
CUST10694,Nitara Chaudhry,urvi74@yahoo.com,Male,39,Chennai,Widowed,0,2022-06-13,22,22082.65,22,2,2,3,223,Others,30-45
CUST10695,Oorja Bassi,lmangal@dara.com,Not Disclosed,68,Chennai,Married,0,2021-04-05,34,24610.36,27,3,4,4,344,Loyal Customers,60+
CUST10696,Faiyaz Sarin,omannan@hotmail.com,Not Disclosed,71,Delhi,Married,1,2022-06-27,37,40035.479999999996,30,3,5,5,355,Loyal Customers,60+
CUST10697,Manikya Bhalla,kdass@dora.com,Not Disclosed,32,Chennai,Married,2,2020-12-24,46,31834.3,30,4,5,5,455,Champions,30-45
CUST10698,Nirvaan Kale,ebandi@jayaraman-shankar.net,Female,28,Bangalore,Widowed,1,2023-02-22,29,15353.75,15,3,1,1,311,Others,<30
CUST10699,Renee Bhat,tripathipriyansh@yahoo.com,Female,63,Mumbai,Single,0,2023-01-11,21,23599.96,27,2,4,3,243,At Risk,60+
CUST10700,Divij Magar,hayrepari@yahoo.com,Male,27,Hyderabad,Widowed,1,2024-03-13,5,19200.63,17,1,1,2,112,Lost,<30
CUST10701,Siya Sampath,qbail@sandal-hayre.biz,Not Disclosed,35,Kolkata,Divorced,3,2024-07-23,17,21017.69,29,2,5,2,252,At Risk,30-45
CUST10702,Riya Sandhu,devanshkrish@cheema-bera.info,Female,23,Lucknow,Single,2,2022-07-01,101,24844.72,21,5,2,4,524,Potential Loyalists,<30
CUST10703,Myra Jain,suraranbir@gmail.com,Not Disclosed,65,Pune,Married,0,2021-05-30,55,23938.16,21,4,2,3,423,Potential Loyalists,60+
CUST10704,Aradhya Shanker,urvirajan@gmail.com,Male,19,Bangalore,Divorced,0,2023-11-16,12,25490.21,23,2,3,4,234,At Risk,<30
CUST10705,Dishani Guha,mahalarnav@yahoo.com,Female,43,Jaipur,Divorced,2,2023-09-27,60,20825.95,18,4,1,2,412,Others,30-45
CUST10706,Anahita Buch,sacharrohan@hotmail.com,Not Disclosed,34,Jaipur,Widowed,3,2023-08-07,22,22626.21,22,2,2,3,223,Others,30-45
CUST10707,Mannat Lala,arhaan71@gmail.com,Not Disclosed,43,Pune,Married,0,2021-10-26,18,19681.27,22,2,2,2,222,New Customers,30-45
CUST10708,Rati Rau,alia06@gmail.com,Not Disclosed,38,Bangalore,Single,2,2023-09-21,15,20574.71,19,2,1,2,212,New Customers,30-45
CUST10709,Shray Chaudhry,nirvaanbiswas@gmail.com,Female,58,Mumbai,Divorced,1,2021-10-30,11,21982.81,23,1,3,3,133,At Risk,45-60
CUST10710,Divit Toor,saksham79@ram.biz,Not Disclosed,73,Mumbai,Widowed,1,2024-02-18,13,25599.91,31,2,5,4,254,At Risk,60+
CUST10711,Miraan Shah,joshiishita@choudhury-mallick.com,Male,66,Jaipur,Divorced,3,2023-01-12,77,19527.1,19,4,1,2,412,Others,60+
CUST10712,Yuvraj  Sundaram,hanshkamdar@gmail.com,Not Disclosed,68,Kolkata,Single,1,2023-02-10,49,13125.9,17,4,1,1,411,Others,60+
CUST10713,Saira Talwar,sumerkeer@yahoo.com,Not Disclosed,46,Delhi,Widowed,1,2021-01-14,107,27701.45,23,5,3,4,534,Loyal Customers,45-60
CUST10714,Khushi Vasa,prerakbanik@hotmail.com,Male,72,Lucknow,Single,0,2023-11-05,12,13656.35,16,2,1,1,211,New Customers,60+
CUST10715,Nirvaan Sagar,urvi22@kashyap.com,Not Disclosed,56,Kolkata,Divorced,0,2024-03-20,70,21794.46,24,4,3,3,433,Loyal Customers,45-60
CUST10716,Romil Shah,fkapoor@bala.biz,Not Disclosed,20,Bangalore,Divorced,1,2024-04-04,4,30340.3,31,1,5,5,155,At Risk,<30
CUST10717,Neysa Sengupta,ranbir25@hotmail.com,Not Disclosed,44,Bangalore,Widowed,2,2024-01-06,4,25772.54,26,1,4,4,144,At Risk,30-45
CUST10718,Divij Shukla,ratigopal@gmail.com,Not Disclosed,69,Lucknow,Divorced,2,2024-03-05,1,23920.64,21,1,2,3,123,Lost,60+
CUST10719,Nirvaan Saxena,parinaaz84@yogi.com,Male,67,Kolkata,Widowed,3,2024-07-23,3,28344.0,23,1,3,5,135,At Risk,60+
CUST10720,Veer Sahni,tellaaarav@chakraborty.com,Female,28,Pune,Widowed,1,2024-06-30,4,35168.68,35,1,5,5,155,At Risk,<30
CUST10721,Drishya Biswas,advikavala@hotmail.com,Not Disclosed,75,Bangalore,Single,2,2022-02-28,7,23759.260000000002,22,1,2,3,123,Lost,60+
CUST10722,Renee Khatri,nirvi21@bhavsar.biz,Not Disclosed,43,Ahmedabad,Widowed,1,2020-12-23,49,27985.489999999998,27,4,4,5,445,Champions,30-45
CUST10723,Mamooty Sur,bakshilavanya@gmail.com,Male,69,Ahmedabad,Married,2,2021-04-05,16,12865.45,19,2,1,1,211,New Customers,60+
CUST10724,Abram Tak,mannatguha@yahoo.com,Female,42,Ahmedabad,Single,0,2020-08-07,2,27372.260000000002,24,1,3,4,134,At Risk,30-45
CUST10725,Umang Ranganathan,waglezoya@hotmail.com,Male,25,Delhi,Widowed,3,2021-03-17,12,21723.2,20,2,2,3,223,Others,<30
CUST10726,Shayak Agrawal,msen@gmail.com,Female,33,Hyderabad,Single,0,2023-03-12,8,21731.940000000002,22,1,2,3,123,Lost,30-45
CUST10727,Anahita Dada,chokshikismat@boase.com,Male,70,Delhi,Single,1,2020-09-01,115,26903.26,26,5,4,4,544,Champions,60+
CUST10728,Elakshi Lal,alishababu@chahal.com,Male,20,Ahmedabad,Widowed,0,2023-08-14,16,18860.99,18,2,1,2,212,New Customers,<30
CUST10729,Dishani Contractor,grewaljayan@salvi.net,Female,25,Mumbai,Widowed,4,2024-03-26,36,5052.6900000000005,6,3,1,1,311,Others,<30
CUST10730,Shray Sheth,kiara31@bail.net,Not Disclosed,57,Hyderabad,Married,1,2021-08-15,69,21032.57,20,4,2,2,422,Potential Loyalists,45-60
CUST10731,Zain Dutt,soodneelofar@hotmail.com,Female,74,Bangalore,Divorced,2,2021-05-02,77,20494.81,21,4,2,2,422,Potential Loyalists,60+
CUST10732,Samar Khare,yakshitbawa@savant-raval.biz,Female,70,Jaipur,Married,1,2021-08-17,83,28783.09,29,5,5,5,555,Champions,60+
CUST10733,Tanya Sood,sanenavya@gmail.com,Male,58,Mumbai,Single,2,2022-09-04,36,25890.21,26,3,4,4,344,Loyal Customers,45-60
CUST10734,Myra Dave,bandizoya@hotmail.com,Female,24,Pune,Single,0,2023-10-25,35,30211.98,30,3,5,5,355,Loyal Customers,<30
CUST10735,Advik Swaminathan,raghav93@mammen-borah.info,Not Disclosed,21,Ahmedabad,Divorced,1,2023-05-29,1,26650.39,27,1,4,4,144,At Risk,<30
CUST10736,Diya Hora,reddybiju@yahoo.com,Not Disclosed,66,Ahmedabad,Widowed,1,2020-10-01,134,20743.1,22,5,2,2,522,Potential Loyalists,60+
CUST10737,Samiha Chaudhari,ckeer@hotmail.com,Not Disclosed,32,Ahmedabad,Married,1,2022-01-29,105,18145.49,18,5,1,1,511,Others,30-45
CUST10738,Samarth Talwar,zsetty@gmail.com,Not Disclosed,19,Chennai,Widowed,0,2021-05-21,305,20721.98,23,5,3,2,532,Potential Loyalists,<30
CUST10739,Raghav Raja,emir56@hotmail.com,Female,69,Bangalore,Divorced,0,2024-02-25,3,19495.04,20,1,2,2,122,Lost,60+
CUST10740,Anvi Choudhury,elarajan@rao-kaur.com,Female,66,Hyderabad,Divorced,3,2022-05-18,41,12293.19,15,3,1,1,311,Others,60+
CUST10741,Yakshit Verma,kanav79@hotmail.com,Male,53,Hyderabad,Single,0,2021-01-04,71,17101.420000000002,23,4,3,1,431,Others,45-60
CUST10742,Kimaya Guha,daniayesha@deep-rana.com,Female,40,Bangalore,Widowed,2,2023-06-10,10,29405.57,26,1,4,5,145,At Risk,30-45
CUST10743,Vihaan Bawa,shrayvarkey@chahal.org,Female,75,Lucknow,Widowed,0,2020-12-08,13,28176.99,33,2,5,5,255,At Risk,60+
CUST10744,Neelofar Som,kdhawan@trivedi.com,Male,51,Ahmedabad,Divorced,0,2021-01-24,33,23672.84,27,3,4,3,343,Loyal Customers,45-60
CUST10745,Ira Chandran,nirvi73@ratta-sarma.com,Male,32,Hyderabad,Widowed,1,2023-02-28,3,14006.23,21,1,2,1,121,Lost,30-45
CUST10746,Jayesh Gandhi,nehmatwalla@bhakta-gade.org,Male,49,Jaipur,Married,1,2023-08-17,15,26244.16,25,2,4,4,244,At Risk,45-60
CUST10747,Jayesh Agarwal,ymadan@yahoo.com,Female,23,Jaipur,Divorced,0,2022-12-28,4,23626.81,28,1,5,3,153,At Risk,<30
CUST10748,Shayak Bir,mahika72@yahoo.com,Male,45,Kolkata,Married,0,2020-11-04,34,20786.26,21,3,2,2,322,Others,30-45
CUST10749,Anaya Batra,mallickkabir@yahoo.com,Female,70,Jaipur,Married,0,2021-05-22,6,29668.14,27,1,4,5,145,At Risk,60+
CUST10750,Ritvik Sharaf,taimursachar@hotmail.com,Female,41,Chennai,Divorced,2,2021-11-21,104,15889.87,19,5,1,1,511,Others,30-45
CUST10751,Hrishita Vohra,qchokshi@loke.com,Not Disclosed,66,Bangalore,Single,0,2021-02-16,137,10536.13,15,5,1,1,511,Others,60+
CUST10752,Vedika Ganguly,odass@balakrishnan.com,Female,75,Lucknow,Single,1,2021-02-19,10,35848.37,28,1,5,5,155,At Risk,60+
CUST10753,Armaan Sharaf,chadoorja@gmail.com,Male,62,Hyderabad,Divorced,2,2023-02-22,20,21106.39,19,2,1,2,212,New Customers,60+
CUST10754,Zoya Tara,saneyuvraj@sridhar-ratti.com,Male,22,Kolkata,Divorced,2,2021-05-22,11,25437.19,21,1,2,4,124,Lost,<30
CUST10755,Elakshi Dara,aaryahi20@ranganathan.com,Female,66,Hyderabad,Single,4,2022-11-16,54,31264.05,28,4,5,5,455,Champions,60+
CUST10756,Shlok Hans,wkhalsa@hotmail.com,Female,39,Lucknow,Divorced,2,2020-09-14,40,16036.83,12,3,1,1,311,Others,30-45
CUST10757,Adira Balasubramanian,jiya00@yahoo.com,Female,39,Lucknow,Divorced,3,2023-05-12,4,25630.57,26,1,4,4,144,At Risk,30-45
CUST10758,Kiaan Hayer,mamootykurian@gmail.com,Not Disclosed,35,Chennai,Single,3,2021-03-25,19,29783.06,30,2,5,5,255,At Risk,30-45
CUST10759,Zain Karan,azadmander@issac.net,Female,32,Lucknow,Widowed,3,2024-02-16,5,23852.67,27,1,4,3,143,At Risk,30-45
CUST10760,Hridaan Sule,ngara@sagar.com,Female,63,Mumbai,Single,1,2022-04-14,213,18263.42,18,5,1,2,512,Others,60+
CUST10761,Krish Gill,royaaryahi@hotmail.com,Male,28,Lucknow,Married,2,2020-09-18,152,25740.25,24,5,3,4,534,Loyal Customers,<30
CUST10762,Adira Din,vritikakurian@bhavsar.com,Not Disclosed,46,Ahmedabad,Widowed,1,2024-06-08,34,19526.58,23,3,3,2,332,Others,45-60
CUST10763,Adira Chokshi,abava@buch-maharaj.com,Male,22,Kolkata,Married,2,2022-12-31,140,22951.77,23,5,3,3,533,Loyal Customers,<30
CUST10764,Seher Toor,zchar@wali.com,Male,71,Pune,Widowed,1,2022-10-09,14,23822.0,24,2,3,3,233,At Risk,60+
CUST10765,Jhanvi Bhargava,subramaniamivana@yahoo.com,Female,68,Bangalore,Widowed,0,2021-01-23,90,14202.53,12,5,1,1,511,Others,60+
CUST10766,Emir Kata,mannshaan@hotmail.com,Female,53,Mumbai,Divorced,0,2022-02-01,28,25673.55,27,3,4,4,344,Loyal Customers,45-60
CUST10767,Sahil Karnik,reyanshlata@subramaniam.com,Male,34,Jaipur,Divorced,1,2022-06-08,77,30431.89,24,4,3,5,435,Loyal Customers,30-45
CUST10768,Aaryahi Kale,jgokhale@chad.info,Female,39,Jaipur,Divorced,0,2024-07-15,13,17705.64,21,2,2,1,221,New Customers,30-45
CUST10769,Ritvik Sheth,ndara@hotmail.com,Male,37,Jaipur,Divorced,1,2022-09-12,1,25229.08,27,1,4,4,144,At Risk,30-45
CUST10770,Hansh Balasubramanian,singhalahana@yahoo.com,Female,28,Ahmedabad,Divorced,2,2023-11-28,67,19415.59,26,4,4,2,442,Potential Loyalists,<30
CUST10771,Lakshay Dhillon,dharmajantara@gmail.com,Female,27,Ahmedabad,Widowed,3,2023-05-31,50,26455.82,26,4,4,4,444,Champions,<30
CUST10772,Nirvi Chacko,nchad@tailor-date.com,Female,60,Pune,Married,3,2022-10-31,47,29948.850000000002,31,4,5,5,455,Champions,45-60
CUST10773,Ivana D’Alia,shanaya03@gmail.com,Female,20,Delhi,Married,4,2023-11-12,32,25221.36,22,3,2,4,324,Big Spenders,<30
CUST10774,Bhavin Bhalla,kalakiara@lad.com,Female,21,Jaipur,Divorced,0,2023-04-06,18,22206.46,23,2,3,3,233,At Risk,<30
CUST10775,Zaina Luthra,jrau@yahoo.com,Male,57,Chennai,Married,3,2023-06-29,54,24696.28,27,4,4,4,444,Champions,45-60
CUST10776,Tanya Sandal,gatik84@gmail.com,Female,33,Lucknow,Divorced,1,2022-04-12,4,41050.76,33,1,5,5,155,At Risk,30-45
CUST10777,Reyansh Bala,taimur18@devan-savant.com,Not Disclosed,33,Jaipur,Single,0,2021-10-27,32,26496.19,27,3,4,4,344,Loyal Customers,30-45
CUST10778,Shayak Ghosh,vardaniya74@contractor.biz,Male,59,Pune,Single,0,2020-10-23,79,26091.739999999998,22,5,2,4,524,Potential Loyalists,45-60
CUST10779,Mannat Jhaveri,dchoudhry@hotmail.com,Not Disclosed,35,Lucknow,Married,3,2022-07-28,39,26214.1,26,3,4,4,344,Loyal Customers,30-45
CUST10780,Sara Kulkarni,mchandra@hotmail.com,Female,36,Bangalore,Single,0,2023-04-07,36,24476.45,28,3,5,4,354,Loyal Customers,30-45
CUST10781,Mishti Bora,sumer14@gmail.com,Female,73,Jaipur,Single,1,2021-02-20,15,20433.5,24,2,3,2,232,At Risk,60+
CUST10782,Advik Wable,qkaran@hotmail.com,Female,21,Hyderabad,Divorced,1,2021-12-07,46,31020.65,29,4,5,5,455,Champions,<30
CUST10783,Renee Sharma,aarna23@thaman.org,Not Disclosed,49,Lucknow,Married,1,2022-01-09,79,22564.98,17,5,1,3,513,Others,45-60
CUST10784,Miraan Mahajan,oorjabhasin@varghese.com,Not Disclosed,23,Chennai,Widowed,3,2022-03-19,1,17439.239999999998,19,1,1,1,111,Lost,<30
CUST10785,Arnav Jhaveri,sairasandal@gmail.com,Male,67,Hyderabad,Widowed,3,2023-09-06,7,19512.46,18,1,1,2,112,Lost,60+
CUST10786,Biju Rao,badamikanav@balay-guha.org,Not Disclosed,44,Kolkata,Married,0,2022-07-23,12,17571.94,22,2,2,1,221,New Customers,30-45
CUST10787,Pihu Dutta,jayan94@yahoo.com,Male,36,Mumbai,Divorced,2,2023-02-11,12,27403.98,29,2,5,4,254,At Risk,30-45
CUST10788,Manikya Choudhary,xbobal@goda-raju.net,Male,57,Ahmedabad,Widowed,2,2021-10-05,59,30930.190000000002,25,4,4,5,445,Champions,45-60
CUST10789,Baiju Lala,varugheseadira@thaker-lall.com,Female,24,Ahmedabad,Single,1,2023-02-03,26,27519.93,29,3,5,4,354,Loyal Customers,<30
CUST10790,Ryan Lad,ikuruvilla@yahoo.com,Female,53,Hyderabad,Married,0,2022-11-15,71,18209.09,23,4,3,2,432,Potential Loyalists,45-60
CUST10791,Heer Bedi,rashadora@kakar-zachariah.com,Female,53,Mumbai,Divorced,0,2021-04-14,15,18253.63,20,2,2,2,222,New Customers,45-60
CUST10792,Sahil Kant,karanjhanvi@yahoo.com,Female,39,Delhi,Divorced,0,2022-09-19,109,28794.09,27,5,4,5,545,Champions,30-45
CUST10793,Rohan Randhawa,bhallanakul@kapur-goswami.com,Not Disclosed,30,Delhi,Married,2,2020-07-29,91,21112.04,20,5,2,2,522,Potential Loyalists,<30
CUST10794,Trisha Sampath,zarasangha@venkataraman-gandhi.net,Not Disclosed,54,Kolkata,Single,0,2021-03-19,76,21193.38,23,4,3,2,432,Potential Loyalists,45-60
CUST10795,Armaan Bala,charvikaran@kumar.com,Female,61,Mumbai,Single,1,2021-07-24,1,21806.47,21,1,2,3,123,Lost,60+
CUST10796,Devansh Doshi,ndara@dalia.com,Not Disclosed,69,Bangalore,Single,2,2023-01-05,24,21956.21,22,2,2,3,223,Others,60+
CUST10797,Hansh Mannan,sumersamra@grewal.info,Female,59,Kolkata,Married,0,2022-12-06,7,30935.2,29,1,5,5,155,At Risk,45-60
CUST10798,Arhaan Sankaran,vaibhavsabharwal@yahoo.com,Male,57,Pune,Divorced,3,2022-07-01,403,17864.55,18,5,1,1,511,Others,45-60
CUST10799,Armaan Lala,madhuprana@dhaliwal.org,Not Disclosed,34,Hyderabad,Divorced,2,2023-11-01,32,22146.55,19,3,1,3,313,Others,30-45
CUST10800,Armaan Rajagopalan,wborde@walla-vohra.com,Male,60,Ahmedabad,Divorced,3,2021-11-14,38,16643.15,19,3,1,1,311,Others,45-60
CUST10801,Parinaaz Gala,manikyaganguly@kannan.org,Not Disclosed,27,Ahmedabad,Divorced,1,2022-12-08,4,17885.86,15,1,1,1,111,Lost,<30
CUST10802,Jiya Bali,abramshenoy@hotmail.com,Female,50,Hyderabad,Married,1,2023-11-01,20,21800.81,23,2,3,3,233,At Risk,45-60
CUST10803,Kimaya Din,korpalishita@zacharia.org,Male,24,Hyderabad,Divorced,0,2023-05-13,53,31343.62,27,4,4,5,445,Champions,<30
CUST10804,Prisha Singhal,ezachariah@yahoo.com,Female,32,Bangalore,Single,2,2023-12-03,12,16082.79,20,2,2,1,221,New Customers,30-45
CUST10805,Divyansh Sane,subramanianmanikya@chauhan-bahl.org,Female,34,Ahmedabad,Married,2,2024-03-08,36,27274.81,22,3,2,4,324,Big Spenders,30-45
CUST10806,Kiara Goda,dguha@bal.org,Female,20,Mumbai,Married,2,2024-05-22,4,25299.11,21,1,2,4,124,Lost,<30
CUST10807,Nitara Vora,behlshalv@gmail.com,Female,37,Chennai,Widowed,2,2023-10-07,56,15923.74,15,4,1,1,411,Others,30-45
CUST10808,Anahita Buch,esastry@arya.com,Female,57,Hyderabad,Divorced,3,2022-01-20,2,23879.43,22,1,2,3,123,Lost,45-60
CUST10809,Nitya Rege,rajuseher@ramesh.com,Female,48,Lucknow,Married,2,2024-04-03,1,15454.71,18,1,1,1,111,Lost,45-60
CUST10810,Onkar Balasubramanian,aaina37@gmail.com,Female,27,Kolkata,Single,0,2021-05-21,23,14250.39,17,2,1,1,211,New Customers,<30
CUST10811,Lakshay Chopra,zainrau@kannan-gandhi.com,Male,67,Pune,Married,1,2020-11-14,77,23363.350000000002,26,4,4,3,443,Loyal Customers,60+
CUST10812,Aaina Batra,taran18@hotmail.com,Female,20,Ahmedabad,Divorced,2,2023-06-11,41,18133.48,16,3,1,1,311,Others,<30
CUST10813,Kiaan Dewan,aniruddh33@yahoo.com,Not Disclosed,61,Lucknow,Widowed,2,2022-07-13,99,20536.39,27,5,4,2,542,Potential Loyalists,60+
CUST10814,Pari Raman,tyohannan@hotmail.com,Female,45,Chennai,Widowed,2,2021-12-15,14,21941.29,22,2,2,3,223,Others,30-45
CUST10815,Sana Majumdar,urvigarg@kale.com,Not Disclosed,45,Kolkata,Divorced,3,2023-08-19,87,22271.44,16,5,1,3,513,Others,30-45
CUST10816,Divit Varkey,zarakale@yahoo.com,Male,64,Bangalore,Divorced,3,2020-10-27,20,27770.239999999998,26,2,4,4,244,At Risk,60+
CUST10817,Vardaniya Dua,kkhare@mangat.net,Not Disclosed,45,Kolkata,Single,2,2022-10-10,150,20549.48,21,5,2,2,522,Potential Loyalists,30-45
CUST10818,Zara Cheema,mannevidur@yahoo.com,Female,21,Kolkata,Married,0,2020-09-13,270,22551.33,21,5,2,3,523,Potential Loyalists,<30
CUST10819,Nitya Mane,skanda@hotmail.com,Male,72,Pune,Widowed,0,2022-09-28,203,28195.23,17,5,1,5,515,Others,60+
CUST10820,Hiran Luthra,sethiaradhya@yahoo.com,Male,32,Lucknow,Single,2,2022-02-02,20,23497.05,22,2,2,3,223,Others,30-45
CUST10821,Nitara Babu,dsani@brahmbhatt-mannan.com,Female,50,Pune,Married,1,2022-04-05,89,14003.31,15,5,1,1,511,Others,45-60
CUST10822,Seher Hegde,wsinha@raj.biz,Female,54,Bangalore,Single,1,2021-05-09,17,22563.53,24,2,3,3,233,At Risk,45-60
CUST10823,Mehul Som,srinivasyasmin@hotmail.com,Not Disclosed,33,Bangalore,Single,0,2023-02-05,40,16619.39,19,3,1,1,311,Others,30-45
CUST10824,Damini Singhal,laganvora@yahoo.com,Not Disclosed,18,Mumbai,Divorced,0,2021-10-26,97,13214.18,15,5,1,1,511,Others,<30
CUST10825,Farhan Sen,raynehmat@kothari.info,Male,21,Ahmedabad,Married,0,2020-09-27,47,25054.13,22,4,2,4,424,Potential Loyalists,<30
CUST10826,Mamooty Sangha,dchad@karan-bains.com,Not Disclosed,28,Lucknow,Widowed,0,2022-07-16,146,13115.82,15,5,1,1,511,Others,<30
CUST10827,Lakshay Ratti,gokulandra@ratti-anand.biz,Male,22,Hyderabad,Married,2,2022-09-18,25,19921.81,19,3,1,2,312,Others,<30
CUST10828,Taran Ganesan,samarth85@balan.com,Male,68,Kolkata,Widowed,0,2023-03-07,21,23479.19,24,2,3,3,233,At Risk,60+
CUST10829,Samaira Arya,chandravidur@hotmail.com,Male,69,Pune,Married,0,2020-12-20,64,27033.03,26,4,4,4,444,Champions,60+
CUST10830,Mahika Bhakta,ybains@yahoo.com,Not Disclosed,27,Hyderabad,Married,2,2022-10-25,9,21030.28,22,1,2,2,122,Lost,<30
CUST10831,Ishita Agarwal,vbalay@yahoo.com,Not Disclosed,27,Jaipur,Divorced,4,2021-06-30,46,36714.39,36,4,5,5,455,Champions,<30
CUST10832,Biju Warrior,laganahuja@gmail.com,Not Disclosed,41,Delhi,Divorced,1,2024-06-11,7,17777.44,22,1,2,1,121,Lost,30-45
CUST10833,Manjari Mander,majumdararhaan@hotmail.com,Male,60,Lucknow,Widowed,1,2022-06-22,7,30481.37,30,1,5,5,155,At Risk,45-60
CUST10834,Chirag Ahluwalia,mamootyagarwal@babu.org,Not Disclosed,54,Jaipur,Married,3,2021-04-16,12,26357.44,24,2,3,4,234,At Risk,45-60
CUST10835,Kimaya Sarraf,kohliumang@yahoo.com,Not Disclosed,55,Delhi,Widowed,2,2023-06-26,53,22525.16,17,4,1,3,413,Others,45-60
CUST10836,Nirvaan Barman,prishadora@baral.com,Female,32,Pune,Widowed,1,2021-04-09,3,19923.1,21,1,2,2,122,Lost,30-45
CUST10837,Alisha Shetty,nishith22@hotmail.com,Not Disclosed,29,Mumbai,Single,4,2021-02-14,42,15354.51,19,3,1,1,311,Others,<30
CUST10838,Aarna Barad,trishabalan@hotmail.com,Not Disclosed,47,Bangalore,Widowed,1,2023-11-02,10,23994.36,21,1,2,3,123,Lost,45-60
CUST10839,Ranbir Aggarwal,lchar@gmail.com,Female,27,Pune,Married,1,2023-06-17,149,19030.18,27,5,4,2,542,Potential Loyalists,<30
CUST10840,Damini Krishnamurthy,sehermann@yahoo.com,Not Disclosed,36,Lucknow,Married,0,2022-01-27,97,35835.93,24,5,3,5,535,Loyal Customers,30-45
CUST10841,Aradhya Kumar,dbhakta@gmail.com,Male,36,Delhi,Single,2,2024-03-17,43,25661.36,24,4,3,4,434,Loyal Customers,30-45
CUST10842,Sahil Rana,vgrewal@hotmail.com,Female,50,Hyderabad,Divorced,1,2024-04-10,2,22698.11,25,1,4,3,143,At Risk,45-60
CUST10843,Ivana Mander,jchowdhury@yahoo.com,Male,42,Hyderabad,Single,1,2020-12-15,46,12559.82,19,4,1,1,411,Others,30-45
CUST10844,Shayak Sagar,arnavbhalla@hotmail.com,Female,57,Hyderabad,Widowed,0,2023-09-25,110,19339.18,18,5,1,2,512,Others,45-60
CUST10845,Gatik Seshadri,raghav15@yahoo.com,Female,38,Kolkata,Married,2,2021-01-01,368,16561.88,20,5,2,1,521,Others,30-45
CUST10846,Elakshi Shan,krishshlok@hotmail.com,Male,50,Mumbai,Widowed,3,2021-02-02,59,22163.36,25,4,4,3,443,Loyal Customers,45-60
CUST10847,Divyansh Som,bhaminidara@ganguly-bains.com,Male,50,Pune,Widowed,1,2021-02-06,31,20806.64,21,3,2,2,322,Others,45-60
CUST10848,Abram Kala,ishita93@yahoo.com,Female,19,Lucknow,Widowed,1,2024-02-21,27,22324.81,23,3,3,3,333,Loyal Customers,<30
CUST10849,Mohanlal Chandra,tiyasidhu@gola.com,Male,51,Mumbai,Single,4,2021-03-13,15,22204.8,23,2,3,3,233,At Risk,45-60
CUST10850,Lakshay Jain,nakulthaker@bora-rana.org,Not Disclosed,74,Hyderabad,Divorced,0,2021-06-20,115,15421.67,16,5,1,1,511,Others,60+
CUST10851,Jivika Edwin,hrishita99@dara-vaidya.com,Male,46,Bangalore,Widowed,0,2024-07-03,26,33390.42,38,3,5,5,355,Loyal Customers,45-60
CUST10852,Arhaan Bobal,kamdarbaiju@varghese-sekhon.info,Female,50,Kolkata,Single,1,2021-04-14,26,26406.03,24,3,3,4,334,Loyal Customers,45-60
CUST10853,Aaryahi Chokshi,sara21@deep.com,Male,62,Kolkata,Widowed,1,2024-03-28,3,14743.76,12,1,1,1,111,Lost,60+
CUST10854,Piya Brahmbhatt,tailoranahita@hotmail.com,Male,51,Kolkata,Married,4,2022-10-12,18,32764.66,29,2,5,5,255,At Risk,45-60
CUST10855,Manjari Tandon,agrawaltiya@anand.com,Male,28,Hyderabad,Married,1,2023-11-18,21,27415.04,24,2,3,4,234,At Risk,<30
CUST10856,Alisha Bains,rohanchaudhry@sinha.org,Not Disclosed,39,Ahmedabad,Widowed,2,2022-02-22,158,22478.69,20,5,2,3,523,Potential Loyalists,30-45
CUST10857,Umang Lata,jiyasavant@dugar.net,Not Disclosed,54,Jaipur,Married,2,2024-02-06,20,16668.03,16,2,1,1,211,New Customers,45-60
CUST10858,Nitara Krish,abandi@dutta-mangat.com,Male,36,Delhi,Single,2,2023-12-30,12,20033.5,21,2,2,2,222,New Customers,30-45
CUST10859,Hridaan Sarraf,kashyapnirvi@tella-uppal.com,Not Disclosed,38,Delhi,Married,1,2022-01-17,72,26617.02,23,4,3,4,434,Loyal Customers,30-45
CUST10860,Veer Anne,salvitanya@hotmail.com,Male,44,Bangalore,Single,2,2023-04-29,25,14256.91,15,3,1,1,311,Others,30-45
CUST10861,Vritika Dey,khannaanika@gmail.com,Not Disclosed,26,Chennai,Divorced,1,2021-02-23,100,29502.27,26,5,4,5,545,Champions,<30
CUST10862,Zaina Acharya,pbadami@gmail.com,Not Disclosed,30,Kolkata,Widowed,2,2022-12-28,31,26850.95,27,3,4,4,344,Loyal Customers,<30
CUST10863,Pari Luthra,aarush03@viswanathan.biz,Male,72,Kolkata,Divorced,0,2023-09-05,57,20022.62,21,4,2,2,422,Potential Loyalists,60+
CUST10864,Samaira Agate,uchhabra@krishnamurthy-sodhi.com,Male,55,Chennai,Divorced,2,2021-10-04,15,24306.49,30,2,5,3,253,At Risk,45-60
CUST10865,Zoya Madan,valadivit@yahoo.com,Not Disclosed,18,Delhi,Widowed,2,2024-04-24,10,23217.07,21,1,2,3,123,Lost,<30
CUST10866,Bhamini Ram,faiyazsarma@yahoo.com,Female,37,Bangalore,Divorced,2,2020-12-24,105,21494.56,22,5,2,3,523,Potential Loyalists,30-45
CUST10867,Biju Bhagat,chandshayak@yahoo.com,Not Disclosed,32,Chennai,Divorced,0,2021-08-22,130,18119.4,21,5,2,1,521,Others,30-45
